Title,Artist,Album,Duration,FilePath
Sailor Song,Gigi Perez,Sailor Song,211,https://api.spotify.com/v1/tracks/2262bWmqomIaJXwCRHr13j
Down by the Water,Ocie Elliott,EP,178,https://api.spotify.com/v1/tracks/4Vutl1Y7OJOBwIqVISNmzL
Walkin’ Back to Georgia,Jim Croce,You Don't Mess Around With Jim,171,https://api.spotify.com/v1/tracks/1y4fbtHSJLqpaQXduQw88e
The Devil Wears a Suit and Tie,Colter Wall,Imaginary Appalachia,236,https://api.spotify.com/v1/tracks/43UV5Uk0ntzH6MP8Rx1RKh
Heart of Gold,Neil Young,Harvest (50th Anniversary Edition),187,https://api.spotify.com/v1/tracks/26QKxvjlCo2fSd3T4c8Zpb
Operator (That's Not the Way It Feels),Jim Croce,You Don't Mess Around With Jim,229,https://api.spotify.com/v1/tracks/4mQtXW0vrHC3oTkA1mQsb0
A Horse with No Name,America; George Martin,America,252,https://api.spotify.com/v1/tracks/54eZmuggBFJbV7k248bTTt
Down by the Water,Ocie Elliott,EP,178,https://api.spotify.com/v1/tracks/4Vutl1Y7OJOBwIqVISNmzL
Sleeping on the Blacktop,Colter Wall,Imaginary Appalachia,192,https://api.spotify.com/v1/tracks/6fhgO6p9DsTyHqPctyzDkV
White Brown Black,Avvy Sra; Karan Aujla; Jaani,White Brown Black,176,https://api.spotify.com/v1/tracks/3nKQrVVlwbAQSnFbgZWdN0
Brown Munde,AP Dhillon; Gminxr; Gurinder Gill; Shinda Kahlon,Brown Munde,254,https://api.spotify.com/v1/tracks/58f4twRnbZOOVUhMUpplJ4
Can We Kiss Forever?,Kina; Adriana Proenza,Can We Kiss Forever?,187,https://api.spotify.com/v1/tracks/58wyJLv6yH1La9NIZPl3ne
Get You The Moon (feat. Snøw),Kina; Snøw,Get You The Moon (feat. Snøw),179,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa
Behind Every Decision,Yehezkel Raz,Preludes; Book 2 - Torrents,105,https://api.spotify.com/v1/tracks/2kbruQXVXFmxxm4l75zuwy
Black Friday (pretty like the sun),Lost Frequencies; Tom Odell,Black Friday (pretty like the sun),145,https://api.spotify.com/v1/tracks/4MSj19TwYBLgDFj3ddEeco
Stumblin' In,CYRIL,Stumblin' In,213,https://api.spotify.com/v1/tracks/0h3Xy4V4apMraB5NuM8U7Z
For Life (feat. Nile Rodgers),Kygo; Zak Abel; Nile Rodgers,For Life (feat. Nile Rodgers),175,https://api.spotify.com/v1/tracks/4QfikoJtCEiOj7G5R9m3sP
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs; Cookin' On 3 Burners,Layers,195,https://api.spotify.com/v1/tracks/1A8j067qyiNwQnZT0bzUpZ
Hold Me,Lavern,Hold Me,140,https://api.spotify.com/v1/tracks/4SnuG111QPmgwRmlwhJ4Mg
Whatever,Kygo; Ava Max,Whatever,178,https://api.spotify.com/v1/tracks/0LMwmV37RCmBO2so0szAFs
Riptide,TWOPILOTS,Riptide,154,https://api.spotify.com/v1/tracks/6yv0ZjBlZy2oRFq7jAis2C
Stumblin' In,CYRIL,Stumblin' In,213,https://api.spotify.com/v1/tracks/0h3Xy4V4apMraB5NuM8U7Z
I Adore You (feat. Daecolm),HUGEL; Topic; Arash; Daecolm,I Adore You (feat. Daecolm),214,https://api.spotify.com/v1/tracks/5nPbKG04fhLkIAjcPFaZq7
Black Friday (pretty like the sun),Lost Frequencies; Tom Odell,Black Friday (pretty like the sun),145,https://api.spotify.com/v1/tracks/4MSj19TwYBLgDFj3ddEeco
Summer,Calvin Harris,Motion,222,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05
Give It To Me - Full Vocal Mix,Matt Sassari,Give It To Me (Full Vocal Mix),102,https://api.spotify.com/v1/tracks/5ZduaRci3iNUiDfJbBfAaf
I Only Smoke When I Drink,nimino,I Only Smoke When I Drink,198,https://api.spotify.com/v1/tracks/39glDGcpBhLVMSsQhvtqHR
It's Not Right But It's Okay,Mr. Belt & Wezol,It's Not Right But It's Okay,152,https://api.spotify.com/v1/tracks/5OFVzqSeFxGpvDGyHvVeLj
Never Going Home Tonight (feat. Madison Love),David Guetta; Alesso; Madison Love,Never Going Home Tonight (feat. Madison Love),164,https://api.spotify.com/v1/tracks/7K1BLb6MpvKuGEPpHw35mO
Belly Dancer,Imanbek; BYOR,Belly Dancer,151,https://api.spotify.com/v1/tracks/7fZBQnc0zXwVybgCIrQQil
Whatever,Kygo; Ava Max,Whatever,178,https://api.spotify.com/v1/tracks/0LMwmV37RCmBO2so0szAFs
Deep Down (feat. Never Dull),Alok; Ella Eyre; Kenny Dope; Never Dull,Deep Down (feat. Never Dull),165,https://api.spotify.com/v1/tracks/7MIhUdNJtaOnDmC5nBC1fb
Ferrari,James Hype; Miggy Dela Rosa,Ferrari,186,https://api.spotify.com/v1/tracks/4zN21mbAuaD0WqtmaTZZeP
Thunder,Gabry Ponte; LUM!X; Prezioso,Thunder,160,https://api.spotify.com/v1/tracks/2USlegnFJLrVLpoVfPimKB
(It Goes Like) Nanana - Edit,Peggy Gou,(It Goes Like) Nanana [Edit],231,https://api.spotify.com/v1/tracks/23RoR84KodL5HWvUTneQ1w
Baianá,Bakermat,The Ringmaster,180,https://api.spotify.com/v1/tracks/780be5fB7823aHG06mwTat
Supernova Love,IVE; David Guetta,Supernova Love,199,https://api.spotify.com/v1/tracks/5sTLGx6c7YRwnrWm6O091n
Forever Young,David Guetta; Alphaville; Ava Max,Forever Young,156,https://api.spotify.com/v1/tracks/3bg2qahpZmsg5wV2EMPXIk
Mwaki,Zerb; Sofiya Nzau,SURRENDER,208,https://api.spotify.com/v1/tracks/5KTZgG84bKFGm53lhLtTqc
Alibi (feat. Rudimental),Ella Henderson; Rudimental,Alibi (feat. Rudimental),184,https://api.spotify.com/v1/tracks/5Jpz4nv8nA6FIYO5gEyQa2
Gatluak - Bakermat Remix,Kronan; Nyaruach; Bakermat,Gatluak (Bakermat Remix),139,https://api.spotify.com/v1/tracks/0GT2hQQ6mdHeW0AZDl5NlJ
21 Reasons (feat. Ella Henderson),Nathan Dawe; Ella Henderson,21 Reasons (feat. Ella Henderson),155,https://api.spotify.com/v1/tracks/1RF02Cf80mTaeNXG2P2boR
K.O.,LAVINIA; Ely Oaks,K.O.,137,https://api.spotify.com/v1/tracks/7r2cCbhAbGUE4Izor1ZnlZ
Move Your Body,Öwnboss; Sevek,Move Your Body,157,https://api.spotify.com/v1/tracks/6GomT970rCOkKAyyrwJeZi
Around The World,Niklas Dee; René Miller,Around The World,140,https://api.spotify.com/v1/tracks/47KhhDku9RLDsWIJjYaXDs
Where Did You Go? (feat. MNEK),Jax Jones; MNEK,Where Did You Go (feat. MNEK),177,https://api.spotify.com/v1/tracks/3sa06xVNmLLYIxdNNmVQN8
Good Love,Hannah Laing; RoRo,Good Love,169,https://api.spotify.com/v1/tracks/0ZVjgfaC2Ptrod9v6p9KFP
Never Walk Alone,BLOND:ISH; Stevie Appleton,Never Walk Alone,188,https://api.spotify.com/v1/tracks/4HB7ECLzrbgapiZyLlFbxz
adore u,Fred again..; Obongjayar,adore u,220,https://api.spotify.com/v1/tracks/3YgtkOxZsTuaZdL8McA1FQ
Hold On Me,Kygo; Sandro Cavazza,Hold On Me,171,https://api.spotify.com/v1/tracks/4aPX3IT9cskOWmeZvOYc5s
Makeba - Ian Asher Remix,Jain; Ian Asher,Makeba (Ian Asher Remix),125,https://api.spotify.com/v1/tracks/67eYAnkdTu8BMcIx29z26L
Tantalizing,Tiësto; Soaky Siren,Tantalizing,146,https://api.spotify.com/v1/tracks/799db91cR00On6N158VLHS
World Gone Wild (feat. Sam Martin),Robin Schulz; CYRIL; Sam Martin,World Gone Wild (feat. Sam Martin),146,https://api.spotify.com/v1/tracks/4arNFfHtD5FPYcpUUiUOM1
Whistle (feat. Calum Scott),Jax Jones; Calum Scott,Whistle (feat. Calum Scott),181,https://api.spotify.com/v1/tracks/4q05KbxYZ5JdkmrletgPjF
Born To Love Ya,Gabry Ponte; Sean Paul; NATTI NATASHA,Born To Love Ya,155,https://api.spotify.com/v1/tracks/5Nwh8kghoqebxmco5ZWbDt
Love Is The Only Thing,Lost Frequencies,Love Is The Only Thing,171,https://api.spotify.com/v1/tracks/4r6c2ClnuYLwNv4lEM7XlW
2 Times,Dimitri Vegas; Steve Aoki; Ann Lee; Sound Of Legend,2 Times,152,https://api.spotify.com/v1/tracks/03xIKiQXopptD4Sv8ijvcG
Deep In Your Love,Alok; Bebe Rexha,Deep In Your Love,144,https://api.spotify.com/v1/tracks/0sftzYE0YgPHXrvJyUyGjB
Happier (feat. Clementine Douglas),The Blessed Madonna; Clementine Douglas,Happier (feat. Clementine Douglas),170,https://api.spotify.com/v1/tracks/1TcF5F10EN17vraisG1gQv
Honey Boy (feat. Nile Rodgers & Shenseea),Purple Disco Machine; Benjamin Ingrosso; Nile Rodgers; Shenseea,Honey Boy (feat. Nile Rodgers & Shenseea),227,https://api.spotify.com/v1/tracks/1NpIUD4KqHaMT91kw0YV40
You & Me - Flume Remix,Disclosure; Eliza Doolittle; Flume,Settle (Special Edition),282,https://api.spotify.com/v1/tracks/3W2ZcrRsInZbjWylOi6KhZ
Roses,The Chainsmokers; ROZES,Roses,226,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z
Alone,Marshmello,Alone,273,https://api.spotify.com/v1/tracks/3MEYFivt6bilQ9q9mFWZ4g
Hold Me,Lavern,Hold Me,140,https://api.spotify.com/v1/tracks/4SnuG111QPmgwRmlwhJ4Mg
El Listón De Tu Pelo,Los Ángeles Azules,Una Lluvia De Rosas,216,https://api.spotify.com/v1/tracks/5hrxAFrYbNTLjAYSrmbpgr
17 Años,Los Ángeles Azules,Una Lluvia De Rosas,181,https://api.spotify.com/v1/tracks/1Y372uxsCkKqNclj2ercap
Piensa En Mí,Grupo Mojado,Sueño Y Realidad,177,https://api.spotify.com/v1/tracks/1xKP7GVLY33i5jmx1bB1Kk
Gata Only (Remix),FloyyMenor; Ozuna; Anitta,Gata Only (Remix),230,https://api.spotify.com/v1/tracks/0JGTfiC4Z41GEEpMYLbWwO
PELIGROSA,FloyyMenor,EL COMIENZO,134,https://api.spotify.com/v1/tracks/42wdz3j7gstgUuhoFLCXqd
SE TE NOTA (feat. Peso Pluma),Myke Towers; Peso Pluma,LA PANTERA NEGRA,190,https://api.spotify.com/v1/tracks/1iIrqtbY2aogEHhQkmrV7w
ADIVINO,Myke Towers; Bad Bunny,ADIVINO,278,https://api.spotify.com/v1/tracks/0LZy30mVmxqUpdQmaXKXBd
REINA,Mora; SAIKO,ESTRELLA,211,https://api.spotify.com/v1/tracks/0QRHOAeU8JRaVVn3UoZBih
PERRO NEGRO,Bad Bunny; Feid,nadie sabe lo que va a pasar mañana,162,https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh
HIBIKI,Bad Bunny; Mora,nadie sabe lo que va a pasar mañana,208,https://api.spotify.com/v1/tracks/4qSEvFGCpde73gqIuq3sho
MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,267,https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj
FINA,Bad Bunny; Young Miko,nadie sabe lo que va a pasar mañana,216,https://api.spotify.com/v1/tracks/3nNmRE0DxHC6ZaKkrpUumS
DILUVIO,Rauw Alejandro,PLAYA SATURNO,197,https://api.spotify.com/v1/tracks/2kz1YOhJiNubjigR1gB1VX
QLONA,KAROL G; Peso Pluma,MAÑANA SERÁ BONITO (BICHOTA SEASON),172,https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK
WHERE SHE GOES,Bad Bunny,WHERE SHE GOES,231,https://api.spotify.com/v1/tracks/7ro0hRteUMfnOioTFI5TG1
Coco Chanel,Eladio Carrion; Bad Bunny,3MEN2 KBRN,208,https://api.spotify.com/v1/tracks/0PB0O24JqAuNdOAFVJljMS
La Jumpa,Arcángel; Bad Bunny,La Jumpa,255,https://api.spotify.com/v1/tracks/5MxFWjuqQIsbNWbMdMdbli
Me Porto Bonito,Bad Bunny; Chencho Corleone,Un Verano Sin Ti,178,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx
Andrea,Bad Bunny; Buscabulla,Un Verano Sin Ti,339,https://api.spotify.com/v1/tracks/44XjoNvtwevktFKjvVe1vH
Efecto,Bad Bunny,Un Verano Sin Ti,213,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx
Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,243,https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ
Tarot,Bad Bunny; JHAYCO,Un Verano Sin Ti,237,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN
La Corriente,Bad Bunny; Tony Dize,Un Verano Sin Ti,198,https://api.spotify.com/v1/tracks/1797zYiX4cKosMH836X9Gt
MEMORIAS,Mora; JHAYCO,MICRODOSIS,228,https://api.spotify.com/v1/tracks/2hLXUbsOU9cDb9RFva9FYr
Pa' Que Retozen,Tego Calderón,El Abayarde,151,https://api.spotify.com/v1/tracks/5YJ4BVvTFmVCxUyhKejHfR
Volví,Aventura; Bad Bunny,Volví,230,https://api.spotify.com/v1/tracks/2vmfvSoZBFAt9hhRoEByLi
Volando - Remix,Mora; Bad Bunny; Sech,Volando (Remix),273,https://api.spotify.com/v1/tracks/0G2zPzWqVjR68iNPmx2TBe
Yonaguni,Bad Bunny,Yonaguni,206,https://api.spotify.com/v1/tracks/2JPLbjOn0wPCngEot2STUS
TE MUDASTE,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,130,https://api.spotify.com/v1/tracks/5RubKOuDoPn5Kj5TLVxSxY
LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,EL ÚLTIMO TOUR DEL MUNDO,203,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck
Yo x Ti; Tu x Mi,ROSALÍA; Ozuna,Yo x Ti; Tu x Mi,201,https://api.spotify.com/v1/tracks/7BlBVFwvbWvcwNcUarQmjk
DÁKITI,Bad Bunny; JHAYCO,EL ÚLTIMO TOUR DEL MUNDO,205,https://api.spotify.com/v1/tracks/4MzXwWMhyBbmu6hOcLVD49
Hasta Que Dios Diga,Anuel AA; Bad Bunny,Emmanuel,246,https://api.spotify.com/v1/tracks/06s3QtMJVXw1AJX3UfvZG1
Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,YHLQMDLG,295,https://api.spotify.com/v1/tracks/2DEZmgHKAvm41k4J3R2E9Y
La Difícil,Bad Bunny,YHLQMDLG,163,https://api.spotify.com/v1/tracks/6NfrH0ANGmgBXyxgV2PeXt
A Tu Merced,Bad Bunny,YHLQMDLG,175,https://api.spotify.com/v1/tracks/4r9jkMEnArtWGH2rL2FZl0
Si Veo a Tu Mamá,Bad Bunny,YHLQMDLG,170,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F
La Zona,Bad Bunny,YHLQMDLG,136,https://api.spotify.com/v1/tracks/5kqNIqFjijuzvVLhuY9B8j
Yo Perreo Sola,Bad Bunny,YHLQMDLG,172,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw
Fantasias,Rauw Alejandro; Farruko,Fantasias,199,https://api.spotify.com/v1/tracks/6mAN61JH0dzyZpWslS11jy
Velitas,Darell; Brytiago,Velitas,225,https://api.spotify.com/v1/tracks/7q3NthaBqFI6s0WnAlnIvq
LA CANCIÓN,J Balvin; Bad Bunny,OASIS,242,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18
QUE PRETENDES,J Balvin; Bad Bunny,OASIS,222,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt
Callaita,Bad Bunny; Tainy,Callaita,250,https://api.spotify.com/v1/tracks/2TH65lNHgvLxCKXM3apjxI
Con Altura,ROSALÍA; J Balvin; El Guincho,Con Altura,161,https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM
Verte Ir,DJ Luian; Mambo Kingz; Anuel AA; Nicky Jam; Darell; Brytiago,Verte Ir,267,https://api.spotify.com/v1/tracks/4lzxJ4jCuFDXXGkE1LmpKR
Con Calma,Daddy Yankee; Snow,Con Calma,193,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m
Mayores,Becky G; Bad Bunny,MALA SANTA,203,https://api.spotify.com/v1/tracks/2AY1UAimvTqjJC8vDJsOyy
512,Mora; JHAYCO,Primer Dia de Clases,193,https://api.spotify.com/v1/tracks/5jzEwSyyymBlf1fa1o39T2
Ay Vamos,J Balvin,La Familia B Sides,226,https://api.spotify.com/v1/tracks/6Ges5C2IE738iJh4HyQizQ
Borro Cassette,Maluma,Pretty Boy; Dirty Boy,207,https://api.spotify.com/v1/tracks/6DUdDIRgLqCGq1DwkNWQTN
6 AM,J Balvin; Farruko,La Familia,243,https://api.spotify.com/v1/tracks/3uvypVUsiIr1B0BccIcsEh
Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,Sensualidad,297,https://api.spotify.com/v1/tracks/5hcisvFMidkMJlElTO9Qmw
Sigue Bailandome,Yannc; Darkiel; Eladio Carrion; Brray; Myke Towers,Sigue Bailandome,352,https://api.spotify.com/v1/tracks/0GmiGIxXDNrePrHBpijYDp
No Es Justo,J Balvin; Zion & Lennox,Vibras,250,https://api.spotify.com/v1/tracks/5qFeMRz4TvetPmzjre9Dq7
Una Vez,Bad Bunny; Mora,YHLQMDLG,232,https://api.spotify.com/v1/tracks/5J7teKIJGtqVypgYI6sqXj
Una Locura,Ozuna; J Balvin; Chencho Corleone,ENOC,230,https://api.spotify.com/v1/tracks/5y7DaS3jAc9eZzcSOoUIwU
Bandido,Myke Towers; Juhn,Bandido,232,https://api.spotify.com/v1/tracks/1xK1Gg9SxG8fy2Ya373oqb
UN PESO,J Balvin; Bad Bunny; Marciano Cantero,OASIS,277,https://api.spotify.com/v1/tracks/7hynhxDoDpgMIV12JuVtNa
EL MAKINON,KAROL G; Mariah Angeliq,KG0516,209,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M
Pepas,Farruko,Pepas,287,https://api.spotify.com/v1/tracks/5fwSHlTEWpluwOM0Sxnh5k
ALMAS GEMELAS,Myke Towers,ALMAS GEMELAS,235,https://api.spotify.com/v1/tracks/2KcNrONbZ0hvBPjvrDO2tx
Bichiyal,Bad Bunny; Yaviah,YHLQMDLG,196,https://api.spotify.com/v1/tracks/4j4w4CXm6BSr0s25wAWrrX
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),207,https://api.spotify.com/v1/tracks/4gzsuuZypVbxs0Af1LSZyB
MAMIII,Becky G; KAROL G,MAMIII,226,https://api.spotify.com/v1/tracks/1ri9ZUkBJVFUdgwzCnfcYs
Desesperados,Rauw Alejandro; Chencho Corleone,Desesperados,224,https://api.spotify.com/v1/tracks/6ZOcbKub95XSDESsKKuH41
Te Felicito,Shakira; Rauw Alejandro,Te Felicito,172,https://api.spotify.com/v1/tracks/2rurDawMfoKP4uHyb2kJBt
Después de la Playa,Bad Bunny,Un Verano Sin Ti,230,https://api.spotify.com/v1/tracks/1dm6z1fWB0cErMszU25dy2
Moscow Mule,Bad Bunny,Un Verano Sin Ti,245,https://api.spotify.com/v1/tracks/6Xom58OOXk2SoU711L2IXO
Agosto,Bad Bunny,Un Verano Sin Ti,139,https://api.spotify.com/v1/tracks/0wihfILRNOwE2156Shezc8
Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,Yo Te Quiero Pa Mi,249,https://api.spotify.com/v1/tracks/17I27VXKtqXJHL6ReaG0eS
GATÚBELA,KAROL G; Maldy,GATÚBELA,209,https://api.spotify.com/v1/tracks/1ga4PztXOIw1yBbdUt2X8v
¿Qué Nos Pasó?,Anuel AA,¿Qué Nos Pasó?,245,https://api.spotify.com/v1/tracks/7k3qWn8D43a5ISa3x8lJux
LA INOCENTE,Mora; Feid,MICRODOSIS,202,https://api.spotify.com/v1/tracks/5jt25aFjW2kNoBqaEVaz5W
Sexo Virtual,Rauw Alejandro,VICE VERSA,208,https://api.spotify.com/v1/tracks/1lV3QHHMAQt0Kc1ioZq2MP
Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,Nostálgico,209,https://api.spotify.com/v1/tracks/2BEcap3xJtmiPaHKyfQi4e
Gato de Noche,Ñengo Flow; Bad Bunny,Gato de Noche,227,https://api.spotify.com/v1/tracks/54ELExv56KCAB4UP9cOCzC
La Bebe - Remix,Yng Lvcas; Peso Pluma,La Bebe (Remix),234,https://api.spotify.com/v1/tracks/2UW7JaomAMuX9pZrjVpHAU
QUEMA,Ryan Castro; Peso Pluma; SOG,QUEMA,150,https://api.spotify.com/v1/tracks/2hn2zOA2XFlv6DSmesylrL
LALA,Myke Towers,LA VIDA ES UNA,197,https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG
Lollipop,Darell,EVERYBODY GO TO THE DISCOTEK,199,https://api.spotify.com/v1/tracks/3cDyocF0Ibdfs1SFQk5cLZ
Pa Ti Estoy,Ozuna; Anuel AA; Chris Jedi,Cosmo,206,https://api.spotify.com/v1/tracks/3j5zNcb0aSk7dx3W3mAKzw
Corazón Roto - Remix,Brray; JHAYCO; Ryan Castro,Corazón Roto (Remix),275,https://api.spotify.com/v1/tracks/6k5wiT5l9DK8iZmhvEvoqo
El Efecto - Remix,Rauw Alejandro; Chencho Corleone; KEVVO; Bryant Myers; Lyanno; Dalex,El Efecto (Remix),289,https://api.spotify.com/v1/tracks/74j34STf8L6uADnTN69ohv
BELLAKEO,Peso Pluma; Anitta,BELLAKEO,197,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f
Si Se Da - Remix,Myke Towers; Farruko; Arcángel; Sech; Zion,Si Se da Remix,332,https://api.spotify.com/v1/tracks/6K5BsR04ijf3FHNzjbaagD
Nada,Cazzu; Lyanno; Rauw Alejandro; Dalex,Error 93,305,https://api.spotify.com/v1/tracks/7DOh0tBGnyMt6C5OO7o8Yq
Santa,Rvssian; Rauw Alejandro; Ayra Starr,Santa,193,https://api.spotify.com/v1/tracks/5bi0gh89wRuH2OgjdAKFsb
Guay,Ozuna; Bad Gyal,Guay,210,https://api.spotify.com/v1/tracks/1S3SAFqLBWk3HaR5UyXp43
HASTA ABAJO,KEVIN ROLDAN; Bryant Myers; Lyanno,KrING,229,https://api.spotify.com/v1/tracks/4PEfJZpVjdclfzZ9XO8uDw
BBY BOO - REMIX,iZaak; JHAYCO; Anuel AA,BBY BOO (REMIX),275,https://api.spotify.com/v1/tracks/43PiEypaceH339CSNiggyj
SI NO ES CONTIGO,Cris Mj,SI NO ES CONTIGO,156,https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L
Gata Only,FloyyMenor; Cris Mj,Gata Only,222,https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6
ELOVRGA,Alex Favela; Grupo Marca Registrada; Joaquin Medina,ELOVRGA,194,https://api.spotify.com/v1/tracks/2TJKY0WSFufZOzbRNgl6zE
Porno,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid,The Academy,212,https://api.spotify.com/v1/tracks/34ZngZgo8xicbt1EE8Ob8Z
Si Antes Te Hubiera Conocido,KAROL G,Si Antes Te Hubiera Conocido,195,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k
NEL,Fuerza Regida,PERO NO TE ENAMORES,149,https://api.spotify.com/v1/tracks/5AH31dDNgxCMGDdxubNNn4
Que Se Cuide,Luis R Conriquez; Joel De La P; Chimbala,Que Se Cuide,155,https://api.spotify.com/v1/tracks/22jhscHs2DoVqKG5vKJytQ
Mejores Jordans,Victor Mendivil; Oscar Maydon,Mejores Jordans,234,https://api.spotify.com/v1/tracks/1cZHUhGz7xJ8c4szDipipd
APAGA EL CEL,FloyyMenor; Lewis Somes,EL COMIENZO,184,https://api.spotify.com/v1/tracks/0ZS96pPRLyGUViVi5PWCAR
CLASSY 101,Feid; Young Miko,FERXXOCALIPSIS,195,https://api.spotify.com/v1/tracks/1hZsWUnLbqRw09jLAMQSsb
LUNA,Feid; ATL Jacob,FERXXOCALIPSIS,196,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi
TU TA RICA,FloyyMenor; Lewis Somes,EL COMIENZO,124,https://api.spotify.com/v1/tracks/27bcRgu0wnDteieWlLCxc8
Parado no Bailão,MC L da Vinte; MC Gury,Parado no Bailão,171,https://api.spotify.com/v1/tracks/3Hb9kUdm4yf839Fle4RIdT
Se Voce Nao Quer Passa a Vez,Mc Delux; DJ Guih Da ZO,Se Voce Nao Quer Passa a Vez,133,https://api.spotify.com/v1/tracks/7snnTlaWaN39nfN1PhUaT8
BRAZILIAN DANÇA PHONK,6YNTHMANE; RXDXVIL,BRAZILIAN DANÇA PHONK,118,https://api.spotify.com/v1/tracks/6yVjjQA31SLM1kc4j5jPwF
MONTAGEM - PR FUNK,S3BZS; Mc Gw; Mc Menor Do Alvorada,MONTAGEM - PR FUNK,61,https://api.spotify.com/v1/tracks/6njJR3OIp3oA0Kc4aC9Tzf
Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris; Dj Nk Da Serra; Mc Magrinho,Faz um Vuk Vuk (Teto Espelhado),138,https://api.spotify.com/v1/tracks/64CovjRwInpOJW4PiGMprY
Te Maceto Depois Do Baile,DJ Zigão; DJ Lafon Do Md; Mc Rodrigo do CN; Mc Rf,Te Maceto Depois Do Baile,199,https://api.spotify.com/v1/tracks/448158cOtdLyR59DJnzpON
MTG QUEM NÃO QUER SOU EU,DJ TOPO; Seu Jorge; Mc Leozin; MC G15,MTG QUEM NÃO QUER SOU EU,123,https://api.spotify.com/v1/tracks/6RjSXi9cPGroetXeNsWFGL
Ela Joga na Hora,Mc Pogba; DJ Guih Da ZO,Ela Joga na Hora,132,https://api.spotify.com/v1/tracks/6hZGsChumRhWG24OEh698c
THE BOX MEDLEY FUNK 2,THE BOX; Mc Brinquedo; MC Cebezinho; MC Tuto; Mc Laranjinha; DJ Oreia,THE BOX MEDLEY FUNK 2,266,https://api.spotify.com/v1/tracks/7IFsTX5H1sWcEl8joV0IdD
Louca Encubada,Dj Samir; Rodricci; Launch13,Louca Encubada,119,https://api.spotify.com/v1/tracks/5pvVt1ak0vsGRE0Hl4kudu
DANÇA PRA ME PROVOCAR,DJ JOÃO PEREIRA; MC Koringa,DANÇA PRA ME PROVOCAR,157,https://api.spotify.com/v1/tracks/6zdL0aLZs6g61SPGrlMvrM
Tá OK,DENNIS; MC Kevin o Chris,Tá OK,92,https://api.spotify.com/v1/tracks/0fABszUFNbNq9IW503Gj8v
WHINE IN BRAZIL FUNK,Ichiss,WHINE IN BRAZIL FUNK,107,https://api.spotify.com/v1/tracks/1Xvs6IKi0O1PWYzzIwxR2Q
TUMBÁTUM,Tropa do Bruxo; SMU; Dj Vitin do Pc; MC JF; MC NAHARA,Baile do Bruxo (DELUXE),121,https://api.spotify.com/v1/tracks/24R0oyjvhV4HIFFvoK3XkP
Onlar Anlamaz Halden,Semicenk,Geçiyor Zaman,176,https://api.spotify.com/v1/tracks/38d47UiHhyu4wdbPYz0ZUB
Geçiyor Zaman,Semicenk,Geçiyor Zaman,154,https://api.spotify.com/v1/tracks/3ma4Ef3Bnl3UBOV4ShiMLX
Kader Sağ Olsun,Semicenk,Geçiyor Zaman,172,https://api.spotify.com/v1/tracks/2crO2eSwgjOoAanagD2sFc
